name,address,coordinates
Earle Swensen ,Vivo City Harbourfront Walk #2-7A Singapore 98585,"1.2638958023183,103.821589254908"
Fish & Co ,AMK Hub Ang Mo Kio Avenue 3 #2-21 Singapore 569933,"1.36924891282021,103.848399227484"
Fish & Co ,"Changi Airport Terminal 2 Airport Boulevard, Changi Airport Terminal 2 #36-4 Singapore 819643","1.35519094047222,103.98875098125"
Fish & Co ,Clementi Mall Commonwealth Avenue West #4-13 Singapore 129588,"1.31485321802259,103.764248205662"
Fish & Co ,Jurong Point Jurong West Central 2 #3-K2 Singapore 648886,"1.33983015257941,103.70646088413"
Fish & Co ,Vivo City Keppel Bay Drive #2-71 Singapore 98585,"1.2638958023183,103.821589254908"
Fish & Co ,NEX Serangoon Central #B1-7 Singapore 556083,"1.35043817177432,103.87170454945"
Fish & Co ,Novena Square Thomson Road #3-10 Singapore 307683,"1.32021099973819,103.843656770909"
Fish & Co ,Paragon Orchard Road #B1-6 Singapore 238859,"1.30372321372467,103.835240310126"
Fish & Co ,Sun Plaza Sembwang Road #3-39 Singapore 757713,"1.44822653184261,103.819462104528"
Fish & Co ,Tampines One Tampines Central 1 #4-9 Singapore 529537,"1.35431555986081,103.945019461564"
Fish & Co ,Bugis Junction Victoria Street #4-536 Singapore 188067,"1.29966015870599,103.853518086357"
Fish & Co ,The Seletar Mall Sengkang West Avenue #3-26 Singapore 797653,"1.39139305815613,103.876067657689"
Fish & Co ,Waterway point Punggol Central #B1-18A Singapore 828761,"1.40653610720599,103.901988174009"
Formosa Delight ,112 Katong East Coast Road #4-66 Singapore 428802,"1.30522305583341,103.905043934283"
Formosa Delight ,313 @ Somerset Orchard Road #5-172 Singapore 238895,"1.30138509490104,103.837684358423"
Formosa Delight ,Bugis Junction Victoria Stree #3-20 Singapore 188021,"1.29911316126836,103.855411151136"
Formosa Delight ,Causeway Point Woodlands Square #4-27 Singapore 738099,"1.43600784517148,103.785688739235"
Formosa Delight ,Century Square Tampines Central 5 #3-29 Singapore 529509,"1.3522780323167,103.943727696927"
Formosa Delight ,Food Junction Simei Street 6 #4-17 Singapore 528833,"1.34270618643901,103.953024503826"
Formosa Delight ,NEX Serangoon Central #B2-37 Singapore 556083,"1.35043817177432,103.87170454945"
Formosa Delight ,Parkway Parade Marine Parade Road #B1-K10 Singapore 449269,"1.30119130748691,103.905113592255"
Formosa Delight ,Raffles City Shopping Centre North Bridge Road #4-37 Singapore 179103,"1.29376027875417,103.852768332387"
Formosa Delight ,Suntec City Temasek Boulevard #B1-24 Singapore 38983,"1.29487904117327,103.857675497949"
Formosa Delight ,BreadTalk IHQ Tai Seng Street #1-K22 Singapore 534013,"1.33434526340427,103.889637527633"
Formosa Delight ,Vivo City Harbourfront Walk #3-43 Singapore 98585,"1.2638958023183,103.821589254908"
Formosa Delight ,Wisma Atria Orchard Road #4-4A Singapore 238877,"1.30369890150462,103.833189600965"
Formosa Delight , Clementi Road #-72 Singapore 129749,"1.29293436320172,103.768693622237"
A,Causeway Point Woodlands Square #3-16 Singapore 738099,"1.43600784517148,103.785688739235"
A,Chinatown point New Bridge Road #B1-54 Singapore 59413,"1.28499882771297,103.844697085395"
A,Junction 8 Bishan Place #1-02 Singapore 579837,"1.35023942729659,103.848477635059"
A,Jurong Point 1 Jurong West Central #3-15 Singapore 648886,"1.33983015257941,103.70646088413"
A,Nex Serangoon Central #B1-26 Singapore 556083,"1.35043817177432,103.87170454945"
A,Suntect City Mall Temaske Boulevard #B1- Singapore 38983,"1.29487904117327,103.857675497949"
A,Tampines One Tampines Central #5-36B Singapore 529536,"1.35431555986081,103.945019461564"
A,The Seletar Mall Sengkang West Ave #2-41 Singapore 797653,"1.39139305815613,103.876067657689"
A,Vivo City Harbourfront Walk #B2-133 Singapore 98585,"1.2638958023183,103.821589254908"
A,Kallang Wave Mall Stadium Place #1-6 Singapore 397628,"1.30384326764684,103.872750711332"
A,Bedok Mall New Upper Changi Road #B1-10 Singapore 467360,"1.3247720681702,103.929267656464"
A,Compass One Sengkang West Avenue #2-11 Singapore 545078,"1.39209415018227,103.894980032554"
A,Hillion Mall Petir Road #1-K18 Singapore 678278,"1.37834971260865,103.76274117629"
A,North Point Shopping Centre Yishun Ave 2 #2-K7 Singapore 769098,"1.42969847969485,103.835776496688"
A,The Star Vista Vista Exchange Green #1-139 Singapore 138617,"1.3068488176344,103.788214531337"
A,Tiong Bahru Plaza Tiong Bahru Road #2-22 Singapore 168732,"1.28646345318687,103.826935084287"
Canton Paradise ,112 Katong East Coast Road #B1-37 Singapore 428802,"1.30522305583341,103.905043934283"
Canton Paradise ,PSA Building Alexander Road #2-1 Singapore 119963,"1.27367657754602,103.801126950046"
Canton Paradise ,AMK Hub Ang Mo Kio Aveune 3 #B2-51 Singapore 569933,"1.36924891282021,103.848399227484"
Canton Paradise ,Bedok Mall New Upper Changi Road #B2-11 Singapore 467360,"1.3247720681702,103.929267656464"
Canton Paradise ,Compass One Sengkang Square #3-12 Singapore 545078,"1.39209415018227,103.894980032554"
Canton Paradise ,Jcube Jurong East Central 1 #2-28 Singapore 609731,"1.33326818684719,103.740176740726"
Canton Paradise ,The Star Vista Vista Exchange Green #B1- Singapore 138617,"1.3068488176344,103.788214531337"
McDonald's , Boon Keng Road #1-4 Singapore 330022,"1.3181764214381,103.86140380381"
McDonald's , Ang Mo Kio Avenue 1 #-49 Singapore 569981,"1.36109752447163,103.846613418421"
McDonald's ,Boat Quay Conservation Area South Canal Road #1-12 Singapore 49014,"1.28724231331927,103.848714041294"
NTUC Foodfare ,Simei MRT Station Simei Street 3 #1-1 Singapore 529888,"1.34320341405214,103.953371333879"
NTUC Foodfare ,E! Avenue @ Downtown East 1 Pasir Ris Close #1-339 Singapore 519599,"1.37714073427961,103.953599086806"
NTUC Foodfare ,Changi Airport Terminal 4 10 Airport Boulevard #2-205M Singapore 819665,"1.33800813358939,103.983482808095"
NTUC Foodfare , Woodlands Ave 6 #2- Singapore 731678,"1.44041529803397,103.801489472558"
NTUC Foodfare ,Bukit Batok Driving Centre Bukit Batok West Ave 5 #- Singapore 659085,"1.3667988361201,103.750128280452"
NUS ,National University of Singapore Faculty of Science Lower Kent Ridge Road #- Singapore 119077,"1.30132730954797,103.774277259655"
NUS ,National University of Singapore Faculty of Science Blk S16  3 Science Drive 2 #- Singapore 117543,"1.29677923443727,103.780208355792"
NUS ,National University of Singapore Faculty of Engineering Lower Kent Ridge Road #- Singapore 119077,"1.30132730954797,103.774277259655"
NUS ,National University of Singapore Faculty of Arts & Social Sciences Lower Kent Ridge Road #- Singapore 119077,"1.30132730954797,103.774277259655"
NUS,National University of Singapore Ventus University Campus Infrastructure Kent Ridge Drive #- Singapore 119246,"1.29532940239001,103.770208669205"
NUS, CREATE WAY #1-9 Singapore 138602,"1.30399550833056,103.773492158612"
NUS,National University of Singapore The Deck Lower Kent Ridge Road #- Singapore 119077,"1.30132730954797,103.774277259655"
NUS,National University of Singapore The Deck Lower Kent Ridge Road #2- Singapore 119077,"1.30132730954797,103.774277259655"
NUS,National University of Singapore Mochtar Riady Building  Business School Kent Ridge Drive #1-3 Singapore 119246,"1.29532940239001,103.770208669205"
NUS, Prince Georgeâ€™s Park Residences #- Singapore 118425,"1.29079946922955,103.781304521863"
NUS,Town Plaza University Town Create Way #1-12 Singapore 138602,"1.30399550833056,103.773492158612"
NUS,National University of Singapore  University Hall Lower Kent Ridge Road #- Singapore 119077,"1.30132730954797,103.774277259655"
Pizza Hut ,Lot One Choa Chu Kang Avenue 4 #2-20 Singapore 689812,"1.38506835667563,103.744950384161"
Pizza Hut ,Marina Square No. 6 Raffles Boulevard #3-211 Singapore 39594,"1.29145525906521,103.857007341008"
Pizza Hut ,NEX Serangoon Central #3-11 Singapore 556083,"1.35043817177432,103.87170454945"
Pizza Hut ,North Point Shopping Centre Yishun Avenue 2 #B1-40 Singapore 769098,"1.42969847969485,103.835776496688"
Pizza Hut ,University Town Edusports National University of Singapore (NUS College Avenue West #1-4 Singapore 138607,"1.30477687700985,103.772396246249"
Pizza Hut ,NUS The Deck Arts Link #- Singapore 117570,"1.29449083923784,103.770991367215"
PastaMania ,"EHUB,Downtown East Pasir Ris Close #2-125 Singapore 519599","1.37714073427961,103.953599086806"
PastaMania ,FairPrice Hub Joo Koon Circle #1-42 Singapore 629117,"1.32460664648867,103.678096364228"
PastaMania ,Harbourfront Centre Maritime Square #2-5 Singapore 99253,"1.26206336360052,103.818625592652"
PastaMania ,Hillion Mall Petir Road #B2-48 Singapore 678278,"1.37834971260865,103.76274117629"
PastaMania ,JEM Jurong Gateway Road #4-26 Singapore 608549,"1.33320021038331,103.743170436293"
PastaMania ,Jurong East Sports & Recreation Centre Jurong East Street 31 #1-1 Singapore 609517,"1.34621560865382,103.728835257122"
PastaMania ,Kallang Leisure Park Stadium Walk #1-27 Singapore 397693,"1.30222177114751,103.876152670397"
PastaMania ,Lot One Choa Chu Kang Avenue 4 #3-2A Singapore 689812,"1.38506835667563,103.744950384161"
PastaMania ,Mapletree Business City Pasir Panjang Road #2-13 Singapore 117439,"1.27482748253667,103.799064831461"
PastaMania ,NEX Serangoon Central #4-21 Singapore 556083,"1.35043817177432,103.87170454945"
PastaMania ,North Point Shopping Centre Yishun Avenue 2 #3-1 Singapore 769098,"1.42969847969485,103.835776496688"
PastaMania ,Sengkang Sports & Recreation Centre Anchorvale Road #2-2 Singapore 544964,"1.39550158699169,103.885784248377"
PastaMania ,Singapore Management University (SMU) Stamford Road #B1-47 Singapore 178901,"1.2966567847865,103.850105819151"
PastaMania ,Tampines Mall Tampines Central 5 #4-21 Singapore 529510,"1.35267231590699,103.944387987324"
PastaMaina ,Viva Business Park Chai Chee Road #1-12 Singapore 469000,"1.32365172013797,103.922102960991"
PastaMania ,West Mall Bukit Batok Central Link #1-40 Singapore 658713,"1.35018915982967,103.749021980031"
PastaMania ,Commonwealth Capital Building Buroh Lane #6-2 Singapore 618291,"1.31599217341382,103.723345316019"
Penang Culture ,Changi Airport Terminal 2 Airport Boulevard Terminal departure viewing mall #3-87-01 Singapore 819643,"1.35519094047222,103.98875098125"
Penang Culture ,JEM Jurong Gateway Road #4-27 Singapore 508346,"1.40845572409022,103.960616206202"
Penang Culture ,Compass One Sengkang Square #3-13 Singapore 545078,"1.39209415018227,103.894980032554"
Penang Culture ,Causeway Point Woodlands Square #5-12 Singapore 738099,"1.43600784517148,103.785688739235"
Penang Culture ,White Sands Shopping Centre Pasir Ris Central Street 3 #3-21 Singapore 518457,"1.3724498161424,103.949715702336"
Penang Culture ,NEX Serangoon Central #B1-76 Singapore 556083,"1.35043817177432,103.87170454945"
Pizza Hut , Havelock Road #B1-12 Singapore 59763,"1.2867285259225,103.844901331261"
Pizza Hut , Holland Avenue Holland Vilalge MRT Station #B1-7 Singapore 278995,"1.31224029336003,103.796399132045"
Pizza Hut ,Hougang Green Shopping Mall Hougang Street 51 #1-1B Singapore 538719,"1.37924528445215,103.887832025097"
Pizza Hut ,Hougang Mall Hougang Avenue 10 #2-25 Singapore 538766,"1.37231185642959,103.89366161203"
Pizza Hut ,IMM Building Jurong East Street 21 #1-41 Singapore 609601,"1.33489843717477,103.7467344968"
Pizza Hut ,Jurong Bird Park Jurong Hill #- Singapore 628925,"1.32076872821923,103.706127010323"
Pizza Hut , Jalan Kayu #- Singapore 799449,"1.3958743626864,103.872783682236"
Pizza Hut , Jalan Malu Malu #- Singapore 769681,"1.4439935473287,103.826292481555"
Pizza Hut ,Jurong East Sports & Recreation Centre Jurong East Street 31 #2-1 Singapore 609517,"1.34621560865382,103.728835257122"
Pizza Hut ,Jurong Point Jurong West Central 2 #1-33 Singapore 648886,"1.33983015257941,103.70646088413"
Pizza Hut ,Jurong Leisure Complex Jurong Superbowl Yuan Ching Road #1-3 Singapore 618642,"1.32546807053287,103.725221540647"
Pizza Hut , Kallang Bahru Stall 7 #1-473 Singapore 330066,"1.32053916653117,103.869690844658"
Pizza Hut ,Kampong Ubi Community Centre Jalan Ubi #1-7 Singapore 409075,"1.31784643130184,103.900750126977"
Pizza Hut ,Katong East Coast Road #B1-16 Singapore 428802,"1.30522305583341,103.905043934283"
Pizza Hut , Choa Chu Kang Avenue 1 Comfort Garden #- Singapore 689463,"1.37702265412209,103.745708217989"
Pizza Hut ,KidZania Beach View #1-01 Singapore 98008,"1.25126052533091,103.820277537649"
Pizza Hut , Kreta Ayer Road #- Singapore 88996,"1.28061144879732,103.842184386639"
McDonald's , Toa Payoh Lorong 1 #1-318 Singapore 310109,"1.34123727018888,103.846202466569"
McDonald's ,Trade Hub 21 Boon Lay Way #1-173 Singapore 609971,"1.32822810050365,103.75167301233"
McDonald's ,United Square Thomson Road #B1-11 Singapore 307591,"1.31733462987408,103.843463185977"
McDonald's ,Vivo City Harbourfront Walk #B2-40 Singapore 98585,"1.2638958023183,103.821589254908"
McDonald's ,Waterway point Punggol Central #B2-7 Singapore 828761,"1.40653610720599,103.901988174009"
McDonald's , West Coast Highway #- Singapore 126844,"1.29754924113523,103.763301629562"
McDonald's ,Woodlands Point Woodlands Centre Road #1-1 Singapore 738931,"1.4410886807724,103.769098585622"
McDonald's ,Woodlands Civic Centre South Woodlands Drive #1-1 Singapore 730900,"1.43507788583775,103.786619621971"
McDonald's ,Woodlands Mart Woodlands Avenue 6 #1-1 Singapore 730768,"1.44562289934866,103.798140996577"
McDonald's ,Safra Yishun Country Club Yishun Ave 4 #1-11 Singapore 769027,"1.4242984152118,103.840901854867"
McDonald's , Sembawang Road #1-1 Singapore 758382,"1.42690780790372,103.826051902543"
McDonald's , Yishun Street 22 #1-237 Singapore 760293,"1.43611424629717,103.837605238189"
McDonald's ,V Hotel Jellicoe Road #1-20 Singapore 208767,"1.30780927471219,103.862525582449"
Munch ,Lan Kwai Fong Food Mall Changi Business Park Central 2 #- Singapore 486066,"1.33475675831051,103.965118783923"
Munch , Central Boulevard Downtown Line #B1-4 Singapore 18969,"1.27944618675989,103.852840445837"
Munch , Enggor Street #1-10 Singapore 79717,"1.27461793906137,103.844319558396"
Munch , One Raffles Place #B1-16 Singapore 48616,"1.28433993485695,103.850982351781"
Munch , Paya Lebar Road #1-85 Singapore 409051,"1.3186757503745,103.892550607124"
Munch , Robinson Road #1-1 Singapore 68902,"1.27928232445888,103.848816447714"
Munch ,Tiong Bahru Plaza Tiong Bahru Road #1-161 Singapore 168732,"1.28646345318687,103.826935084287"
NTUC Foodfare ,AMK Hub Ang Mo Kio Ave 3 #3-12 Singapore 569933,"1.36924891282021,103.848399227484"
NTUC Foodfare ,Clementi Mall Commonwealth Avenue West #4-20 Singapore 129588,"1.31485321802259,103.764248205662"
NTUC Foodfare ,Clifford Centre Raffles Place #B1-B1 Singapore 48621,"1.28385698132703,103.852128172968"
NTUC Foodfare ,FairPrice Hub Joo Koon Circle #3-25 Singapore 629117,"1.32460664648867,103.678096364228"
Soup Restaurant ,NEX Serangoon Central #2-15 Singapore 556083,"1.35043817177432,103.87170454945"
Soup Restaurant ,Lucky Plaza Orchard road #B1-7 Singapore 238859,"1.30372321372467,103.835240310126"
Soup Restaurant ,Suntec City Temasek Boulevard #B1-22 Singapore 38983,"1.29487904117327,103.857675497949"
Soup Restaurant ,Toa Payoh Entertainment Centre Toa Payoh Lorong 6 #1-10 Singapore 319394,"1.33167656389254,103.849383940555"
Soup Restaurant ,United Square Thomson Road #B1-10 Singapore 307591,"1.31733462987408,103.843463185977"
Soup Restaurant ,Vivo City Harbourfront Walk #2-141 Singapore 98585,"1.2638958023183,103.821589254908"
Subway ,Anchorpoint Alexandra Road #1-11 Singapore 159953,"1.28861468740198,103.805009965174"
Pizza Hut , Ang Mo Kio Avenue 6 #1-4000 Singapore 560715,"1.37097329852225,103.845905404269"
Pizza Hut , Ang Mo Kio Avenue 10 #1-2349 Singapore 560529,"1.3723435785166,103.85545543393"
Pizza Hut ,ARC Alexandra Road Alexandra Retail Centre #1-23 Singapore 119963,"1.27367657754602,103.801126950046"
Pizza Hut , Beach Road #- Singapore 199572,"1.30162286618257,103.861733563712"
Pizza Hut ,Bedok Mall New Upper Changi Road #B1-1 Singapore 468360,"1.32366572504795,103.947437253254"
Pizza Hut , Bedok North Street 3 #1-581 Singapore 460539,"1.33131386249995,103.925307293903"
Pizza Hut ,Boon Lay Community Centre Boon Lay Place #1-2 Singapore 649882,"1.34832322532679,103.711380186479"
Pizza Hut , Bukit Batok West Avenue 8E #1-262E Singapore 650166,"1.34716235836063,103.742807879366"
Pizza Hut , Bukit Gombak West Avenue 5 Bukit Gombak #1-10 Singapore 659083,"1.35861158203501,103.75179091522"
Pizza Hut , Bukit Merah Central #1-3555 Singapore 150162,"1.28383730061235,103.817466083121"
Pizza Hut ,Bukit Panjang Plaza Jelebu Road #2-33 Singapore 677743,"1.38051732815913,103.763961852618"
Pizza Hut ,Bukit Timah Plaza Jalan Anak Bukit #1-16A Singapore 588996,"1.33865676913061,103.778560470199"
Pizza Hut ,Causeway Point Woodlands Square #B1-25 Singapore 738099,"1.43600784517148,103.785688739235"
Pizza Hut ,Choa Chu Kang MRT Station Choa Chu Kang Avenue 4 #1-23 Singapore 689810,"1.38567271102513,103.744139121773"
Pizza Hut ,Choa Chu Kang Sports Centre Choa Chu Kang Street 53 #3-2 Singapore 689236,"1.39066617023505,103.74792070975"
Pizza Hut ,City Square Mall Kitchener Road #1-19 Singapore 208539,"1.31130516479713,103.856421771906"
Pizza Hut ,Compass One Sengkang Square #B1-15 Singapore 545078,"1.39209415018227,103.894980032554"
Pizza Hut ,Crown Centre Bukit Timah Road #1-17 Singapore 269694,"1.32302644835346,103.811154874767"
Pizza Hut ,NTUC Downtown East Resort Pasir Ris Close #1-4A Singapore 519599,"1.37714073427961,103.953599086806"
Pizza Hut ,Eastpoint mall Simei Street 6 #2-3 Singapore 528833,"1.34270618643901,103.953024503826"
Pizza Hut , Eng Kong Terrace #- Singapore 598975,"1.3364139682336,103.768807017993"
Pizza Hut , Ghim Moh #1-215 Singapore 270021,"1.31008117389536,103.788532897544"
Pizza Hut ,Greenridge Shopping Centre Jelapang Road #1-4 Singapore 671524,"1.38529556520098,103.766170532015"
Pizza Hut ,Harbourfront Centre Maritime Square #1-69 Singapore 99253,"1.26206336360052,103.818625592652"
Pizza Hut ,OneKM Tanjong Katong Road #B1-01 Singapore 437157,"1.31469212668996,103.894480527875"
Pizza Hut ,Hillion Mall Petir Road #B2-54 Singapore 678278,"1.37834971260865,103.76274117629"
Pizza Hut ,Plaza Singapura Orchard Road #B2-1 Singapore 238839,"1.3007475429726,103.845047622213"
